Pick,Team PF,Team Yds,Team Tot Yds & TOPly,Team Tot Yds & TOY/P,Team Tot Yds & TOTO,Team FL,Team 1stD,Team PassingCmp,Team PassingAtt,Team PassingYds,Team PassingTD,Team PassingInt,Team PassingNY/A,Team Passing1stD,Team RushingAtt,Team RushingYds,Team RushingTD,Team RushingY/A,Team Rushing1stD,Team PenaltiesPen,Team PenaltiesYds,Team Penalties1stPy,Team #Dr,Team Sc%,Team TO%,Team Average DriveStart,Team Average DriveTime,Team Average DrivePlays,Team Average DriveYds,Team Average DrivePts,Opp. PF,Opp. Yds,Opp. Tot Yds & TOPly,Opp. Tot Yds & TOY/P,Opp. Tot Yds & TOTO,Opp. FL,Opp. 1stD,Opp. PassingCmp,Opp. PassingAtt,Opp. PassingYds,Opp. PassingTD,Opp. PassingInt,Opp. PassingNY/A,Opp. Passing1stD,Opp. RushingAtt,Opp. RushingYds,Opp. RushingTD,Opp. RushingY/A,Opp. Rushing1stD,Opp. PenaltiesPen,Opp. PenaltiesYds,Opp. Penalties1stPy,Opp. #Dr,Opp. Sc%,Opp. TO%,Opp. Average DriveStart,Opp. Average DriveTime,Opp. Average DrivePlays,Opp. Average DriveYds,Opp. Average DrivePts,Off. Rank PF,Off. Rank Yds,Off. Rank Tot Yds & TOTO,Off. Rank FL,Off. Rank 1stD,Off. Rank PassingAtt,Off. Rank PassingYds,Off. Rank PassingTD,Off. Rank PassingInt,Off. Rank PassingNY/A,Off. Rank RushingAtt,Off. Rank RushingYds,Off. Rank RushingTD,Off. Rank RushingY/A,Off. Rank Sc%,Off. Rank TO%,Off. Rank Average DriveStart,Off. Rank Average DriveTime,Off. Rank Average DrivePlays,Off. Rank Average DriveYds,Off. Rank Average DrivePts,Def. Rank PF,Def. Rank Yds,Def. Rank Tot Yds & TOTO,Def. Rank FL,Def. Rank 1stD,Def. Rank PassingAtt,Def. Rank PassingYds,Def. Rank PassingTD,Def. Rank PassingInt,Def. Rank PassingNY/A,Def. Rank RushingAtt,Def. Rank RushingYds,Def. Rank RushingTD,Def. Rank RushingY/A,Def. Rank Sc%,Def. Rank TO%,Def. Rank Average DriveStart,Def. Rank Average DriveTime,Def. Rank Average DrivePlays,Def. Rank Average DriveYds,Def. Rank Average DrivePts
-1.028419119688127,-0.3487177355012044,-0.12685021542838823,-0.10261713219186579,-0.10293274215798207,0.3668094181663031,-0.2132151090614887,0.4759796047437261,1.3886348043314698,1.1601827433913265,0.42761316532490845,1.0349713436357415,0.6795437506516325,-0.3394037329941207,0.3852181560860868,-1.4987648082493936,-1.0957250444541973,-0.9284579156879281,-0.10291049632555697,-0.23320293024630473,0.6807342834236687,0.9994452163685221,1.4042725580422757,-0.6321617181133463,-0.6937376838605862,0.8471565591468824,-1.555055345875941,0.4448101531775894,0.19376562449327056,0.10087701694957744,-0.12369603829732057,1.4154332722475684,1.2080591703446761,-0.17258490283114222,1.5516393912139543,-0.2534396260247636,-0.1403180306481797,0.5492137142665386,1.044040357269825,0.19755660292872212,1.5956791205795156,1.8715280173860858,-0.23619156035016284,1.5826508625363205,2.040847385540252,-0.4033580767002938,-0.12489488304396947,-0.31154711751100905,0.30251740760605617,-1.147335025479286,0.2615591392598057,0.9477429987051033,-0.9310585805953969,-0.922451301556089,2.072597842704956,-0.1671231053950789,1.2863799584968532,0.6251613186912165,0.8658262689762601,1.4751151116380292,1.8203841357200776,0.6290911112762534,0.4216200649488472,1.0916113910217438,0.07787047520337531,-0.09771367164062839,-0.9942871668346712,-0.1804025957170164,-0.776060214260207,1.5315825963265406,0.8487878163245491,1.3991449375262865,1.1044758460084403,1.0550934698179422,0.26935093313950537,1.1863731794843757,-1.3105183904762145,0.9650678189452615,-0.48555068748321084,0.26956043649116523,0.4411594155745347,0.3152688566513533,1.476729848118963,1.371559735504932,0.3824174394866034,0.02161437545024592,0.29244960768923045,-0.03895258141578675,1.4064827536279103,1.5965575121556055,-0.22632096291225165,1.4661719419796704,-0.34129415654441375,-0.02544363749374933,0.04268387022019194,0.557993517137589,-1.552707742338583,0.2113280161914932,1.5552652955548658,0.9990573480239529,0.7407531525626627,1.3741689689161607,1.5708265872791962
-0.9193641828308963,0.5216874572750385,1.1345910895514062,0.5331007672382326,1.01646082881007,-0.4997615921651876,-0.7519063126372952,0.687649508145053,1.8453812037836472,1.5534037730704537,1.6377473848474045,0.7576206460845001,-0.136398070562839,1.0124991926181812,1.6309516088791471,-1.163468484667666,-0.9178703544948666,-0.31832842823586105,-0.3301995726472293,-1.1018736707658747,-0.31813774637110537,-0.10226010277057695,-0.6558076389097722,-1.1303326372787557,1.0065488925425585,-0.0561099591314315,-1.2979991090235854,0.5421328929412278,1.3630043949732853,1.4309011387641086,0.8240668960085736,1.0007458413893178,1.861237528883325,0.5093708447302979,1.7808119939463956,0.33351950785897744,0.38108657348739555,1.6865495939090993,0.8441705623584793,0.6056544306579416,2.1907460384151904,-0.538667628228487,0.16113446929311231,2.21742423915191,1.8992624041421298,0.21546769087694126,0.1739478936391146,1.6046591800490189,0.0648506103466461,0.5337203937079815,-0.822941145984437,-0.870304907000133,-0.11339423134308632,-1.6972348912150372,1.705819895427302,0.38304964025156696,-0.8164938565160346,1.636164388762165,2.4419892640831486,2.5395598784565285,1.4200353686105136,-0.5544067049888415,-0.9605604957965044,-0.330468292203848,-0.671773336599839,-0.41930093636578836,-1.4294509071750425,-1.2518944153363383,-0.5591146304749773,-0.0009847294875653233,-1.075409034655915,1.0706586040767854,0.7720865892987261,0.07281584895610813,0.4900598672968151,-0.7539069448705372,-0.7658979752440431,0.747159817849632,-0.594889751815183,-1.1418879601361862,-1.3706140770729296,-0.7603543013356173,1.0434864750398567,1.5905758579808214,-1.1456159579998753,-1.0384435969993173,1.5935983903154676,0.7220080990457566,1.6263641544646188,-1.1872249507241963,-0.4457338731774725,1.5740524367728794,0.7396327305169533,0.4125152323986562,1.6726537998118738,-0.10327093521202063,-1.3359526012461103,-1.2025803390526713,0.35246341155717953,1.653431735387596,1.6171741774128554,1.592270266302735,1.3534979555191415
-0.8103092459736657,0.5076486638431637,0.8631807354237243,1.6138211962694,0.2701984481647025,0.22238091644438795,0.8641672980901243,0.8464019356960483,1.118739204655183,1.1259896103757503,1.190904131646588,1.0349713436357415,-0.34038352586645687,0.7666986606886718,1.151823357804893,0.3552266280260425,-0.5902432940434683,0.08842456339885034,-1.2393558779339218,-0.6675383005060898,-0.06841973892241185,0.2907048518268087,1.1295951984486694,0.6630826717167179,0.36319721498461244,-0.2668721467297044,-0.5696731046085795,-0.18778765528606167,0.4384900183146688,0.4096326166565223,0.49983220795655703,0.7187583884057072,1.1675967941520164,-0.19531676108319024,1.5516393912139543,0.04003994091710692,-0.4010203327159673,0.5836784378920707,-0.15517841219824904,-0.39191803712459483,0.6838830367990459,0.3221165309195747,0.3597974841147499,0.9478774859207293,0.153047633565287,-0.04059814398260427,1.054056290903582,0.32718831500900025,1.728518191162523,0.7578611162662838,0.18925912024352284,0.7146599338710986,0.02288316019896545,0.8208117751765446,0.38541928522774715,-0.044862495251379655,-0.558999103657313,-1.1721774725460299,-1.0255693251520077,0.5289419855771413,0.28058118529867576,-0.4468159944192874,-0.7479173326049118,0.9822206461582367,1.470066125695059,-0.526496691274175,-0.7767052966644856,-1.0375960514124738,-0.776060214260207,-0.11045382418857289,-0.8616093845469746,-0.7907639521370553,0.6612901703954881,-0.47289394041157745,1.483250071004709,-0.2149402436608392,-0.1123534769654374,-0.34238018762851546,0.498500891504539,-0.056158424268992806,-0.09171514108648421,-0.43766735393952616,0.5019322586909738,1.2620516742669874,-0.7090349872894529,0.23362596994015858,0.40087867290808354,-1.4521652737015103,0.08719434860766012,-0.11653938807811873,-0.5554403283100829,0.7110084784272069,0.19916928698626982,1.3979226896565684,0.8033365040296434,1.660100937720272,-0.2521768957837464,-0.22372070849901898,0.6805002890110939,-1.5093778035366794,-1.669404665775367,0.2836624819832885,0.2668547967188677
-0.701254309116435,-0.27852376834182996,-0.4321868638220304,-1.1197657712800233,0.08363285300335939,0.07795241472247284,0.056130492726414544,-0.42361748471191346,-0.04388799395035959,-0.4468945083407586,-0.1957411238377965,-0.35178214412046527,0.06758738474077888,-0.09360320106461115,0.22550873906133545,-0.70983228217474,-0.4903950470487564,-0.31832842823586105,-0.10291049632555697,-0.8847059856359822,1.3050293020454027,1.9958920655261787,-0.9304849985033786,-0.03435661511485513,-0.4180155363357518,0.2148699963520626,-0.6553585168926975,-0.3337717649315183,-0.7851319507923248,-0.397882028730872,-0.44793072634933667,-0.04426648437347431,0.4238597841345577,-0.24078047758728624,0.6349489802841858,-0.10669984255382833,0.38108657348739555,-0.27793965274623267,1.101146012958781,0.016179790604624607,0.7102771339611121,-0.8829812918877117,-0.43485457517180043,0.7891841417668323,0.24743762116403525,-0.3180027984137786,-0.24968637220833423,-0.31154711751100905,0.0648506103466461,-0.867159122281408,0.18925912024352284,0.20187719123628836,0.295437943283069,-0.43821155801924633,-0.5682033776941532,0.07739811489231907,-1.8035570758077974,0.5128276442388886,0.23536107093350417,0.5289419855771413,-0.674096643962593,0.4139096901371452,1.1658711361194212,0.8728299012947296,0.39914639454761,0.974243877443238,0.7463677945268136,0.676790859978441,0.6340860803437862,0.32742255461545733,0.4211885161066682,0.9611631595936182,0.32890091368577407,0.07281584895610813,0.04864199898219561,0.9707864990004964,-0.9837461413369117,-0.2334261870807007,0.7171790201684834,1.3552899723583587,0.9740339722355537,0.8530804356448386,-0.1479328009276857,-0.0520450605883485,-0.27245401657903034,-1.0384435969993173,-1.442415435812419,-0.7999132618773301,0.1971350490260143,-1.4013620632534118,0.21250485761819002,0.49524748884078884,-0.01701609042600361,-0.3539127899130534,0.04268387022019194,-0.2134816772702889,1.1567315213173266,-0.5500072520169031,-1.5064122273483356,0.5628077564481907,-0.24522050039380391,0.3927131306765757,-1.1457813097214884
-0.5921993722592045,-0.26448497490995504,-0.4121395081194175,-0.6111914517359446,-0.28949833731932517,-0.9330470973309329,-2.3679799233647145,-0.42361748471191346,-0.14769399382585446,-0.41270137532518236,-0.44381068789234235,-0.7678081904473273,0.47555829534801464,-0.4623039989588749,-0.34944516222776933,-0.3548126454411458,0.036928507392065775,-0.11495193241850536,0.5789567326394641,-0.28749485152877785,-0.13084924078458524,-0.13032902809896163,0.03088576007424381,-1.0306984534456738,-0.08102180047206545,-0.7486142898114714,-0.9552574598871115,0.152841933886674,0.46568161762815696,-0.017875136783862804,-0.22346055769794107,-0.22672895395110465,0.20998722425907093,0.21385668745367387,0.1766037748193035,-0.9871385433794398,-1.1831272389193301,0.4113548197644101,0.6728535952916116,-0.11985281863844854,0.016832217612281212,0.49427336274918704,-0.43485457517180043,-0.004282579002656048,0.24743762116403525,0.21546769087694126,0.334863234930006,-0.7373707391910153,0.30251740760605617,0.08543894859137686,0.6953592533575027,0.6369655789264304,0.7042701179092243,-0.728755404141352,0.14701361949727257,-0.8701216137213493,-0.6877464800866738,1.1868296909528535,0.8658262689762601,0.469806165198336,0.1266008902565361,0.30631897956759113,1.0595495545236249,-1.0962035062483975,-1.5285091215177982,0.974243877443238,0.6375768594417208,1.212536769788102,1.3933956235920901,1.0937062175225103,1.0625874664334896,0.08519960372828142,-0.335877599733654,-0.2546100246645032,-0.6134848034897336,0.43181979779079843,0.7590391874060369,0.31134381565837305,-0.048194430155321995,-0.16473137785571215,0.5477343269067385,0.42283117245005036,-0.6894870172765686,-0.3805692443021825,0.9281436528746315,1.1876781451447656,0.18402054247037739,-1.2347479364267835,-1.1221533559942358,0.09759772445109681,0.21250485761819002,-0.36779646950488365,0.7396327305169533,0.8504741022910617,-0.6093041016164807,0.7784150012541257,-0.14379932523751002,0.7551389220546334,0.461809037375151,1.3262445417057744,0.5216478963501145,0.06556118459671403,-0.16780246680124183
-0.4831444354019739,-0.629493604138702,-0.1885343868210432,0.003335851046483962,-0.28949833731932517,-0.4997615921651876,-1.0212519144251984,-0.26486505716091824,-1.1442315926306053,-0.6691498729420045,-0.09237880548173572,-1.4611849343254306,0.06758738474077888,0.5208981287591622,-0.0939100949881672,0.9074793962783001,-0.20021107922037495,0.9019305466682731,-1.2393558779339218,-0.3960786940937241,0.8680227890101889,0.5433251797822709,0.03088576007424381,0.6630826717167179,-0.6631018896911602,-0.7185054058688611,-1.1694709905974074,-1.2583377926860826,-0.5404075569709241,-0.4216324594775595,-0.7222831547010431,-0.32625393735708486,0.8689459222538141,2.3279195048941386,-0.28174143064558077,0.4802592913299127,-0.6617226347837549,1.3419023576537779,0.15890269409100846,1.0817685630086975,0.06482148517967436,-0.19435396456926235,1.1544495434013002,-0.6390559556182472,0.011462652167164605,1.282408669458381,1.3923069062701496,-0.09863530667100595,0.7778510021248785,1.5423536452203421,-0.3168410128704571,-0.6760690196384624,1.521934467161535,1.1113556212986502,-0.18308653305261682,0.19965872503601834,-0.9881570250885147,-0.21734123970124403,0.5505936699548807,0.08542333273610002,-0.3353399948698849,1.0594539535544696,0.6342632281404398,-0.330468292203848,-0.9930492559440737,0.7598523676264648,1.072740599782092,0.35534331409264447,1.7188139992699347,0.32742255461545733,-0.11331060916568296,-1.2287457300697238,-0.003488343023939965,-1.3460296033998742,1.262541136847399,1.078579839242436,0.6501151043596026,0.5292518167540026,1.2638743418283445,0.9209981580114813,1.0806088835677574,1.1757673830409299,-0.9061087038161217,0.6050033068393195,-1.3639064433550867,0.5516433616750276,1.2683111946589083,1.0481341049578468,-1.0122126555758817,-1.0801563944595887,-1.5427984245035766,-1.338720922643765,1.4962815514599104,1.6169021246027713,0.26001319416574953,1.2192579694871988,0.6148436685861447,-0.8762937955347873,-0.30361034335064935,-0.7459410182790958,0.30254264013756643,-0.6977933562562965,-0.7111240462013787
-0.37408949854474327,0.8024633259125362,1.9534484647889012,1.8045365660984296,1.3895920191327547,0.5112379198882182,0.594821696302221,2.4074674732808345,2.634306802837408,2.0150110687807334,1.9732773721263095,1.4509973899626034,0.27157284004439675,1.0124991926181812,2.4294986940029037,-0.4928758375042102,0.08061211545225222,0.6985540508509174,0.8062458089611365,0.30971628257842654,-1.3794392780280529,-1.2951894292269264,1.2669338782454727,-1.2299668211118375,1.0371846867119852,1.0278098628025445,-1.7264261704441772,1.1260693315230563,2.2331355730049256,2.1671644919114383,1.4226540124122955,1.116858322029628,1.4219317302201628,0.14566111269752985,1.5516393912139543,-1.2806181103213103,-1.4438295409871178,1.2385081867771814,0.33021966115787615,0.15221239984769774,1.089392347743518,0.49427336274918704,-0.633517589993438,1.1065708300746278,1.0025575219540213,0.04475713430391091,0.932548788296174,0.7530119366890065,1.4908513939031107,0.7018259356267083,0.18925912024352284,0.2562632396975561,0.295437943283069,-1.5035389938003,1.8341921769744802,-0.9312519187931987,-1.5889781150921964,1.3553302026313465,1.8115240660403926,2.007337495047278,1.5740156636526532,-0.8771788366975037,-1.7048115669670783,1.310392880748758,1.0416982332360794,-1.7056499952664281,-1.5382418422601352,-1.4661927792602025,-1.1014785899380517,0.8747680281204951,-1.1823088597103852,0.1946950482114485,-0.44667401863689205,-1.2368876455263371,-0.8341937376470433,-0.8617002851124768,-1.419442473522649,1.4008838211365204,-0.8135678804791274,-1.684752728069783,-1.690338811069541,-1.2981658803291027,1.1517973183096333,1.4810677967428767,1.2555793809074485,1.5056955368796345,1.1598821294400552,-0.1476612500531501,0.8567792515361394,0.09759772445109681,0.5416242230160213,1.1425304576000432,0.5234473531046799,1.288432972183467,1.2379951519207586,1.5498901956620037,-1.4443301717923467,0.8639011032272614,-1.0690297240764497,1.4353069395997151,1.5076215493065812,1.4832196176094479,1.4621622713991689
-0.26503456168751266,0.6199590112981627,0.44064416138403767,0.6390537504765824,0.2701984481647025,-0.4997615921651876,0.056130492726414544,1.507870383825195,1.3471124043812717,0.9208308122822925,0.327431225995188,0.6189452973088794,-0.7483544364736926,-0.3394037329941207,1.4073584250444953,-0.6309390295672747,0.24910603225582853,-0.11495193241850536,1.2608239616044832,0.2011324400134803,-1.3170097761658794,-1.5407925258502924,1.2669338782454727,-0.5325275342802644,0.8074162304412897,-0.838940941639303,0.6727653735111377,0.3961487832957691,0.9551304052709558,0.55213520113665,0.6494789870574877,0.2708959630787963,0.16952484806641127,0.30478412046186587,-0.05256882791313966,-0.10669984255382833,0.12038427141960792,-0.0022218637419755736,0.24456117762444232,-0.051836514016911965,-0.019159733063263646,0.6664301945787994,-0.23619156035016284,-0.004282579002656048,0.48341259016090593,0.27948414959182766,0.3151593155882642,-0.09863530667100595,0.30251740760605617,0.029403767951801284,0.18925912024352284,0.4971157400260276,-1.476168146763604,-0.6319074554339834,0.623824950958223,0.10796326742824429,-0.12984118222611127,0.23199345810806757,0.8658262689762601,0.38110243463012755,0.6193378343913845,-0.6619974155583955,-0.3226310062217267,-0.330468292203848,0.39914639454761,-1.3840627305412683,-0.4503324914092072,0.033895768206847955,-0.45064183858236245,-0.8767374870956258,0.9556876413790193,0.5231813816609499,-0.55747043754013,-0.2546100246645032,-1.6066750071976275,-0.6461136046285976,0.8679632704524712,-1.7587821947501072,-0.3762116231512386,-0.8161690993760282,-0.3048649637508918,-0.6527919855369203,0.2853105721514206,-0.5995853667780717,-0.27245401657903034,-0.614420408019492,-0.9002701097181535,-1.1260392677894202,-1.2320940564125902,0.4188033932449201,-0.22632096291225165,-0.6914379538845108,0.9558181079292268,0.7409843848179603,0.26001319416574953,0.4477827750793208,-0.5773096074224556,-0.6587694331895312,1.0085371664650085,0.12655816487242857,0.6312005244563886,-0.1525401127898604,0.5928477443589498
-0.15597962483028205,0.058407274023167303,0.2309179786490107,-0.017854745601185988,0.2701984481647025,-0.4997615921651876,-1.5599431180010048,0.5818145564443896,1.056455604729886,0.5618029156187416,0.9142111563549791,1.173646692411362,0.47555829534801464,0.7666986606886718,1.0240558241850921,-0.6506623427191409,-1.3266241156294685,-1.3352109073226395,-1.6939340305772685,-1.1018736707658747,0.5558752796993219,0.788928276405637,1.4042725580422757,-1.2299668211118375,0.24065403830690762,-0.20665437884448373,-1.3408418151656452,1.2720534411685152,0.9551304052709558,0.6471369241234027,0.3501854288556268,-0.1437914677794545,0.013455682751866834,-0.6272220678721023,0.4057763775517446,-1.1338783268503752,0.12038427141960792,-0.07115131099303985,-0.26938972357616087,-0.34657383404357045,-0.3310899722513191,0.14995969908996234,-1.626832664101626,-0.004282579002656048,-0.7436572486228215,-0.04059814398260427,0.4760746568791556,-0.5244589283510122,0.7778510021248785,-0.0266314126877743,1.924459576634311,1.6392227577126504,1.9307666417876903,-0.728755404141352,0.45877487468327766,-1.0535125289368978,-0.558999103657313,0.06349294642957697,0.23536107093350417,0.35153452444072436,0.28058118529867576,-0.016453152141071105,0.1026553201614584,-0.330468292203848,-1.3143251752883083,-0.20490942654901503,-0.23275062123902163,-0.7161485055266773,-0.8845330061528218,1.0937062175225103,-0.9685092096014448,0.6326768261441169,1.4368651027181543,1.3825193434385534,1.5936045380833639,0.0006464368230400147,-0.330201643058306,0.8561138183974467,-1.1415850734750441,-0.7075961457893089,-0.6245896977475032,-0.22254272234213202,-0.4728653307370154,-0.9281095504919057,1.1464341382298429,-0.614420408019492,-1.2255573053747129,-1.3434566050641468,-1.4519754572492984,-0.43774505687194204,1.3095694089442942,-0.25991597471167455,0.19916928698626982,0.959963819764163,-0.2833101156981444,1.329468711545467,-0.3605544663299828,1.0814254655725175,0.6805002890110939,-0.09156663091545249,-0.13566787228752986,-0.3706414101764348,0.1581904808388403
-0.046924687973051445,0.3953383163881646,0.30493898432019667,1.1052468767253214,-0.10293274215798207,-0.6441900938871027,-0.48256071084939195,0.23785096341723327,-0.7082463931535268,-0.9597915035744028,-0.27207022046996443,-0.07443144656922392,-0.5443689811700747,0.6437983947239164,-0.34944516222776933,2.3670045695164093,1.1508605129268203,-0.11495193241850536,-0.5574886489689027,0.6897597315557384,-0.5054262519576255,-0.144363490763154,0.9922565186518661,0.7627168555497997,0.10279296454449068,-0.5980698700984192,-0.7838866353188755,-0.09046491552242322,0.13938242586629424,-0.08912642902392713,-0.09875490844716545,-0.8238788543869858,0.3178868941061634,1.3959133165601703,-0.28174143064558077,1.213958208684589,0.9024911776229708,0.6870726087686673,0.9583818737363912,1.8072758123050878,0.7798615719338322,0.8385870264084118,0.9557865285796626,-0.4803626114643487,1.0497525157533956,-0.4246968962719226,-0.5255412429927195,-1.5890179825510276,-0.41048298417217616,-0.5309480384439546,-0.24454099385417422,-0.5439886162325265,0.9768249009933279,1.2082035700060187,-1.22840368279393,0.9637875384341386,-0.9452412329453939,-1.3406779842245204,-0.39510412710925175,-0.3580953201049413,-0.9512611750384455,-0.33922528384973333,-0.003666261434337881,-0.549249781930862,-0.24340544414085938,0.11667783817614491,1.5079043401224632,0.7839400419403733,0.09172212088071188,-0.329392013590588,-0.43401008432909366,-1.7762229524855593,-1.3330453698627962,-0.2546100246645032,0.7107688014541248,0.10843977706497962,0.43226693826673407,0.09343581456274354,0.2798227628405946,0.4867063436646039,0.760884149571146,0.20770654085265625,-1.122730390355675,-0.16155312182629317,-1.6913421713879035,-1.4624667859791427,0.5093077381269366,1.5916774481446634,0.4170164498627227,0.6329405057741356,-1.4330919693709663,-1.122959933057347,-0.44938684525055045,-0.7918716598054589,-1.58728605937149,-0.7645353875616303,1.8069969445947451,-1.5288668825705554,0.02442653410326509,-1.61844020143062,-0.9025362690314483,-1.2430465997227325,-1.5804385732415978
